author_name,title,authors,publication,cited_by_value,year
Martin V. Butz,Modeling Simultanagnosia,"A Belardinelli, J Kurz, E Kutter, H Neumann, HO Karnath, M Butz","Proceedings of the Annual Meeting of the Cognitive Science Society 36 (36), 2014",,2014
Martin V. Butz,Kognitive Leistungen,"CH Poth, WX Schneider, M Gutmann, B Rathgeber, T Syed, N Birbaumer, ...","Handbuch Kognitionswissenschaft, 221-500, 2013",,2013
Martin V. Butz,Modeling Continuous Representations in Visual Working Memory,"J Lohmann, MV Butz","The Annual Meeting of the Cognitive Science Society, CogSci 2013, 184-190, 2013",,2013
Martin V. Butz,Fully Self-Supervised Learning of an Arm Model,"MV Butz, A Gufler, K Schmid, F Schrodt","LWA Lernen, Wissen & Adaptivität, 184-190, 2013",,2013
Martin V. Butz,Reactive rules alone cannot construct cognition,MV Butz,"Constructivist Foundations 9 (1), 34-35, 2013",,2013
Martin V. Butz,Environments Are Typically Continuous and Noisy,MV Butz,,,2013
Martin V. Butz,Learning Motor Primitives with Echo State Networks,"J Gütschow, J Lohmann, D Koryakin, MV Butz","Workshop New Challenges in Neural Computation 2012, 20, 2012",,2012
Martin V. Butz,Resource management and scalability of the XCSF learning systeMartin,"MV Butz, DE Goldberg, X Llorà, P Stalph","Theoretical Computer Science 425, 2012",,2012
Martin V. Butz,Learning velocity kinematics: Experimental comparison of on-line regression algorithms,"P Stalph, MV Butz, A Droniou, S Ivaldi, O Sigaud","Autonomous Robot Systems and competitions: proceedings of the 12th …, 2012",,2012
Martin V. Butz,"SHORT PAPERS Andres, M.→ SYMPOSIUM (Fischer) Angelaki, DE→ Fetsch, CR Antunez, E.→ SYMPOSIUM (Bandera & Vazquez-Martin)","IA Apperly, ADR Surtees, R Arangio, M Sozzi, I Arend, L Gertner, E Palluel, ...","Cogn Process 13 (1), S381-S388, 2012",,2012
Martin V. Butz,Assigning Plausibilities to Probabilistic Representations for Information Selection,"S Ehrenfeld, A Alin, J Fritsch, MV Butz","Proceedings of KogWis 2012, 77, 2012",,2012
Martin V. Butz,Self-Motivated Learning of a Flexible Motor Control System,"K Schmid, MV Butz","Proceedings of KogWis 2012, 143, 2012",,2012
Martin V. Butz,Which Parts of the Body Schema are Influenced by the Rubber Hand Illusion?,"MV Butz, E Kutter, C Lorenz","Proceedings of KogWis 2012, 121, 2012",,2012
Martin V. Butz,Investigating Dynamic Changes in Visual Working Memory Content,"J Lohmann, LC Kipferl, G Hardieß, MV Butz","Proceedings of KogWis 2012, 137, 2012",,2012
Martin V. Butz,Learning a Neural Mutlimodal Body Schema: Linking Vision with Proprioception,"J Lohmann, MV Butz","Workshop New Challenges in Neural Computation, 53, 2011",,2011
Martin V. Butz,"Learning Classifier Systems: 11th International Workshop, IWLCS 2008, Atlanta, GA, USA, July 13, 2008, and 12th International Workshop, IWLCS 2009, Montreal, QC, Canada, July 9 …","J Bacardit, W Browne, J Drugowitsch, E Bernadó-Mansilla, MV Butz","Springer, 2010",,2010
Martin V. Butz,JavaXCSF: the XCSF learning classifier system in Java,"PO Stalph, MV Butz","ACM SIGEVOlution 4 (3), 16-19, 2010",,2010
Martin V. Butz,Parameter Investigation of Muscle-like Actuators,"GKM Pedersen, MV Butz","1st International Conference on Applied Bionics and Biomechanics, 2010",,2010
Martin V. Butz,Sensorimotor Self-Motivated Cognition,MV Butz,"Complex Cognition, 73, 2009",,2009
Martin V. Butz,NEAT in increasingly non-linear control situations,"MJ Linhardt, MV Butz","Proceedings of the 11th Annual Conference Companion on Genetic and …, 2009",,2009
Martin V. Butz,Endowing Artificial Systems with Anticipatory Capabilities: Success Cases,"G Pezzulo, MV Butz, C Castelfranchi, R Falcone, G Baldassarre, ...","The Challenge of Anticipation: A Unifying Framework for the Analysis and …, 2008",,2008
Martin V. Butz,A neural network model of task-dependent movement preparation,"O Herbort, M Butz, J Hoffmann","INTERNATIONAL JOURNAL OF PSYCHOLOGY 43 (3-4), 771-771, 2008",,2008
Martin V. Butz,Sequential Problems that Challenge Generalization in Classifier Systems,"MV Butz, PL Lanzi",,,2008
Martin V. Butz,Learning Classifier Systems,"J Bacardit, E Bernadó-Mansilla, MV Butz, T Kovacs, X Llorà, K Takadama","Springer Berlin Heidelberg, 2008",,2008
Martin V. Butz,Explorations of anticipatory behavioral control (ABC): A report from the cognitive psychology unit of the University of Würzburg,"M Berner, M Butz, O Herbort, A Kiesel",,,2007
Martin V. Butz,SIGEVOlution,"D Coltorti, AE Rizzoli, MV Butz","Newsletter of the ACM Special Interest Group 2 (2), 2007",,2007
Martin V. Butz,"From Goals to Actions and Vice-versa: The Ideomotor Principle, TOTE, and Actual System Implementations","G Pezzulo, G Baldassarre, MV Butz, C Castelfranchi, J Hoffmann","Anticipatory Behavior in Adaptive Learning Systems: From Brains to …, 2007",,2007
Martin V. Butz,Eﬀective and Reliable Online Classiﬁcation Combining XCS with EDA Mechanisms,"M Butz, M Pelikan, X Llora, DE Goldberg","Scalable Optimization via Probabilistic Modeling: From Algorithms to …, 2006",,2006
Martin V. Butz,Substructural Neighborhoods for Local Search in the Bayesian Optimization Algorithm,"M Pelikan, M Butz, FG Lobo",,,2006
Martin V. Butz,Effective XCS Search: Building Block Processing,"MV Butz, MV Butz","Rule-Based Evolutionary Online Learning Systems: A Principled Approach to …, 2006",,2006
Martin V. Butz,When XCS Works: Towards Computational Complexity,"MV Butz, MV Butz","Rule-Based Evolutionary Online Learning Systems: A Principled Approach to …, 2006",,2006
Martin V. Butz,Towards Cognitive Learning Classifier Systems,"MV Butz, MV Butz","Rule-Based Evolutionary Online Learning Systems: A Principled Approach to …, 2006",,2006
Martin V. Butz,Facetwise LCS Design,"MV Butz, MV Butz","Rule-Based Evolutionary Online Learning Systems: A Principled Approach to …, 2006",,2006
Martin V. Butz,XCS in Multi-Valued Problems,"MV Butz, MV Butz","Rule-Based Evolutionary Online Learning Systems: A Principled Approach to …, 2006",,2006
Martin V. Butz,AAAI Fall Symposium-Technical Report: Preface,"C Castelfranchi, C Balkenius, MV Butz, A Ortony, D Roy, L Tummolini","AAAI Fall Symposium-Technical Report, 2005",,2005
Martin V. Butz,From reactive to anticipatory cognitive embodied systems: Papers from the AAAI fall symposium,"C Castelfranchi, C Balkenius, MV Butz, A Ortony, D Roy, L Tummolini","AAAI fall symposium, 2005",,2005
Martin V. Butz,"Learning Classifier Systems for Hyperspectral Images Processing Arnaud Quirin, Jerzy Korczak, Martin V. Butz, and David E. Goldberg",MV Butz,,,2004
Martin V. Butz,Model Exploitation,"MV Butz, MV Butz","Anticipatory Learning Classifier Systems, 99-114, 2002",,2002
Martin V. Butz,Related Systems,"MV Butz, MV Butz","Anticipatory Learning Classifier Systems, 115-120, 2002",,2002
Martin V. Butz,"Summary, Conclusions, and Future Work","MV Butz, MV Butz","Anticipatory Learning Classifier Systems, 121-138, 2002",,2002
Martin V. Butz,Experiments with ACS2,"MV Butz, MV Butz","Anticipatory Learning Classifier Systems, 51-80, 2002",,2002
Martin V. Butz,Advancing Parsimonious Deep Learning Weather,"M Karlbauer, N Cresswell-Clay, DR Durran, RA Moreno, T Kurth, MV Butz",,,
Martin V. Butz,A Cognitive Approach to Defining and Assessing Computational Thinking: An Empirical Study in Primary School,"K Tsarava, K Moeller, M Román-González, J Golle, L Leifheit, MV Butz, ...","Computational Thinking as a Cognitive Construct, 119, 0",,
Martin V. Butz,SUB-SEASONAL TO SEASONAL FORECASTS THROUGH SELF-SUPERVISED LEARNING,"J Thuemmel, F Strnad, J Schlör, MV Butz, B Goswami",,,
Martin V. Butz,"Anticipatory Behavior in Adaptive Learning Systems [electronic resource]: Foundations, Theories, and Systems","MV Butz, O Sigaud, P Gérard","Berlin, Heidelberg: Springer Berlin Heidelberg,, 0",,
Martin V. Butz,Problem solution sustenance in XCS: Markov chain analysis of niche support distributions and the impact on...,"M Butz, PL Lanzi",,,
Martin V. Butz,Which Structures Are Out There?,MV Butz,,,
Martin V. Butz,Recurrent Gradient-based Motor Inference for Speech Resynthesis with a Vocal Tract Simulator (ID 67),"K Sering, P Schmidt-Barbo, S Otte, MV Butz, H Baayen",,,
Martin V. Butz,"The added informativity of ambiguous utterances Gregory Scontras1, Asya Achimova2, Christian Stegemann2, Martin Butz2","G Scontras, A Achimova, C Stegemann, M Butz",,,
Martin V. Butz,"Tournament Selection: Stable Fitness Pressure in XCS Martin V. Butz1, Kumara Sastry1, and David E. Goldberg1 Illinois Genetic Algorithms Laboratory (IlliGAL) University of …","MV Butz, K Sastry, DE Goldberg",,,
Martin V. Butz,Game-XP: Action Games as Cognitive Science Paradigms,"MR Blair, MV Butz, S Reeves, MD Sangster, T Stafford",,,
Martin V. Butz,Game-XP: Action Games as Cognitive Science Paradigms,"MV Butz, S Reeves, MD Sangster, T Stafford",,,
Martin V. Butz,Multisensory Conflict yields Adaptation in Peripersonal and Extrapersonal Space,"J Lohmann, MV Butz","13th Biannual Conference of the German Cognitive Science Society, 43, 0",,
Martin V. Butz,"Anna Belardinelli, Marissa Barabas","M Himmelbach, MV Butz",,,
Martin V. Butz,Simultaneously Emerging Braitenberg Codes and Semantic Compositionality,"Y Sugita, J Tani, MV Butz",,,
Martin V. Butz,"A Neural Network Model to Learn and Flexibly Control a Redundant, Dynamic Arm","O Herbort, G Pedersen, MV Butz",,,
Martin V. Butz,A Multimodal Arm Representation,"S Ehrenfeld, MV Butz",,,
Martin V. Butz,Unsupervised Learning of Inverse Dynamics Models,"O Herbort, MV Butz",,,
Martin V. Butz,Extracting Knowledge with XCS on Scarce and Noisy Data,"A Endler, MV Butz, GD Rey",,,
